song_id,artist,album,title,duration,playcount,rating,rating_interpretation
10355,Missing Persons,Spring Session M.,Noticeable One,3:24,,undefined,never-rated
10356,The Black Keys,El Camino,Nova Baby,3:27,,0,not-rated
10357,Chumped,Teenage Retirement,Novella Ella Ella Eh,1:21,1.0,undefined,never-rated
10358,Jeff Rosenstock,We Cool?,Novelty Sweater,2:41,1.0,0,not-rated
10359,"Tyler, The Creator",Flower Boy,November,3:45,2.0,undefined,never-rated
10360,Gorillaz,Demon Days,November Has Come,2:46,7.0,0,not-rated
10361,modest mouse,this is a long drive,novocain stain,3:41,,0,not-rated
10362,Mates Of State,Re-Arrange Us,Now,2:39,,0,not-rated
10363,GENTLE LOVE,Prescription for Sleep: Lullabies of Mana,Now Flightless Wings,7:34,,undefined,never-rated
10364,Cloud Nothings,Here And Nowhere Else,Now Hear In,3:31,,0,not-rated
10365,Tegan & Sara,Heartthrob,Now I'm All Messed Up,4:08,,0,not-rated
10366,Cloud Nothings,"Polyvinyl 4-Track Singles Series, Vol. 1",Now I'm Blind,3:34,1.0,undefined,never-rated
10367,Grandaddy,Sumday,Now It's On,4:08,,0,not-rated
10368,A Place To Bury Strangers,Transfixiation,Now It's Over,4:09,,0,not-rated
10369,Deer Tick,Divine Providence,Now It's Your Turn,4:30,,0,not-rated
10370,Carly Rae Jepsen,Dedicated,Now That I Found You,3:20,1.0,undefined,never-rated
10371,Frances Quinlan,Likewise,Now That I'm Back,3:18,1.0,undefined,never-rated
10372,Sufjan Stevens,The Age Of Adz,Now That I'm Older,4:55,1.0,0,not-rated
10373,Lydia,Illuminate,Now The One You Once Loved Is Leaving,6:37,1.0,0,not-rated
10374,Danielson,Trying Hartz,Now Try,0:07,,0,not-rated
10375,Bowerbirds,The Clearing,Now We Hurry On,6:48,,0,not-rated
10376,Blackalicious,Blazing Arrow,Nowhere Fast,6:42,,0,not-rated
10377,Built To Spill,There Is No Enemy,Nowhere Lullaby,3:59,,0,not-rated
10378,SPORTS,Sunchokes,Nowhere to Be,1:50,24.0,undefined,never-rated
10379,Kate Havnevik,Melankton,Nowhere Warm,4:58,,0,not-rated
10380,Earl Sweatshirt,Some Rap Songs,Nowhere2go,1:53,7.0,undefined,never-rated
10381,Fever Ray,Fever Ray,Now's The Only Time I Know,3:59,,0,not-rated
10382,Young Galaxy,Shapeshifting,Nth,0:33,1.0,0,not-rated
10383,Superchunk,Indoor Living,Nu Bruises,2:42,1.0,0,not-rated
10384,Cherry Glazerr,Apocalipstick,Nuclear Bomb,3:45,,undefined,never-rated
10385,The Alan Parsons Project,I Robot [Bonus Tracks],Nucleus,3:23,,0,not-rated
10386,Peach Kelli Pop,Peach Kelli Pop III,Nude Beach,2:05,,0,not-rated
10387,Versing,Nude Descending,Nude Descending,2:35,1.0,undefined,never-rated
10388,Dávila 666,"Puñales, píldoras y otras formas de entretenerse",Nueva localización,3:09,,0,not-rated
10389,FIDLAR,Almost Free,Nuke,0:38,1.0,1,thumbs-down
10390,Soakie,Soakie,Nuke The Frats,1:22,1.0,undefined,never-rated
10391,The Airborne Toxic Event,All At Once,Numb,4:05,,0,not-rated
10392,Woods,Songs of Shame,The Number,2:52,2.0,0,not-rated
10393,Daughter,Not To Disappear,Numbers,4:16,1.0,undefined,never-rated
10394,The Magnetic Fields,Distortion,The Nun's Litany,2:58,,0,not-rated
10395,Deerhoof,The Magic,Nurse Me,2:41,,undefined,never-rated
10396,Cherry Glazerr,Apocalipstick,Nurse Ratched,3:01,,undefined,never-rated
10397,"Football, etc.",Corner,Nutmeg,3:02,,undefined,never-rated
10398,Lomelda,Thx,Nvr,3:36,1.0,undefined,never-rated
10399,Death From Above 1979,Outrage! Is Now,NVR 4EVR,3:50,1.0,undefined,never-rated
10400,Band Of Horses,Infinite Arms,NW Apt.,3:01,,0,not-rated
10401,Doves,The Last Broadcast,N.Y.,5:47,,0,not-rated
10402,Parquet Courts,Wide Awake!,NYC Observation,1:22,1.0,undefined,never-rated
10403,Joseph,"Good Luck, Kid",NYE,3:33,,undefined,never-rated
10404,Portishead,Third,Nylon Smile,3:17,,0,not-rated
10405,Sam Amidon,All Is Well,O Death,5:16,,0,not-rated
10406,Frankie Cosmos,Next Thing,O Dreaded C Town,1:59,3.0,undefined,never-rated
10407,Father/Daughter Records,,O-FACE - Yolanda,3:44,,0,not-rated
10408,Weezer,Weezer (Green Album),O Girlfriend,3:49,,undefined,never-rated
10409,Magnolia Electric Co.,Josephine,O Grace,3:27,,undefined,never-rated
10410,Gorillaz,Demon Days,O Green World,4:36,8.0,0,not-rated
10411,Phenobarbidols,"Happy Birthday, Baby Jesus Volumes 1 & 2",O Holy Night Parts 1 & 2,3:26,2.0,undefined,never-rated
10412,Pas/Cal,"I Was Raised On Matthew, Mark, Luke & Laura",O Honey We're Ridiculous,3:35,,0,not-rated
10413,Mogwai,Rock Action,O I Sleep,0:56,,0,not-rated
10414,Pas/Cal,"I Was Raised On Matthew, Mark, Luke & Laura",O My Cherry (Suite Cherry pt. 3),5:35,,0,not-rated
10415,The Decemberists,The Crane Wife,O Valencia,3:48,,0,not-rated
10416,The Apples In Stereo,Electronic Projects for Musicians,The Oasis,2:06,,0,not-rated
10417,Death Vessel,Nothing Is Precious Enough For Us,Obadiah In Oblivion,3:04,1.0,0,not-rated
10418,ANOHNI,HOPELESSNESS,Obama,4:11,3.0,undefined,never-rated
10419,Big Thief,Capacity,Objects,2:42,,undefined,never-rated
10420,Grimes,Visions,Oblivion,4:12,10.0,0,not-rated
10421,The Flaming Lips,The Soft Bulletin,The Observer,4:11,,0,not-rated
10422,Les Savy Fav,Inches,Obsessed With The Excess,4:05,,0,not-rated
10423,Vampire Weekend,Modern Vampires Of The City,Obvious Bicycle,4:11,2.0,0,not-rated
10424,Joanna Newsom,Have One On Me,Occident,5:30,1.0,0,not-rated
10425,The Radio Dept.,Running Out Of Love,Occupied,7:19,1.0,undefined,never-rated
10426,The Sea and Cake,Any Day,Occurs,4:32,2.0,undefined,never-rated
10427,Against Me!,New Wave,The Ocean,4:38,1.0,0,not-rated
10428,Modest Mouse,Good News For People Who Love Bad News,Ocean Breathes Salty,3:45,,0,not-rated
10429,Dinosaur Jr,Farm,Ocean In The Way,4:20,,0,not-rated
10430,Ween,The SpongeBob SquarePants Movie: Music From The,Ocean Man,2:07,4.0,0,not-rated
10431,Arcade Fire,Neon Bible,Ocean Of Noise,4:54,1.0,0,not-rated
10432,A Giant Dog,Neon Bible,Ocean of Noise,2:38,1.0,undefined,never-rated
10433,Caroline Polachek,Pang,Ocean of Tears,3:24,1.0,undefined,never-rated
10434,The Mountain Goats,Tallahassee,Oceanographer's Choice,4:08,,0,not-rated
10435,Danny's Dead,Perfume,Oceans,2:10,1.0,undefined,never-rated
10436,The Black Keys,Attack & Release,Oceans & Streams,3:26,,0,not-rated
10437,Roger Waters,Is This The Life We Really Want?,Oceans Apart,1:07,,undefined,never-rated
10438,The Decemberists,We All Raise Our Voices To The Air: Live Songs 04.11-08.11 [Disc 2],Oceanside,3:27,,0,not-rated
10439,Broken Bells,Broken Bells,October,3:39,1.0,0,not-rated
10440,Be Your Own Pet,Be Your Own Pet,"October, First Account",3:00,2.0,0,not-rated
10441,Horse The Band,The Mechanical Hand,Octopus On Fire,4:27,,0,not-rated
10442,The Flaming Lips,Oczy Mlody,Oczy Mlody,2:53,1.0,undefined,never-rated
10443,The Decemberists,Castaways And Cutouts,Odalisque,5:21,,0,not-rated
10444,Chotto Ghetto,WILDFIRE,The Odd Man,1:04,1.0,undefined,never-rated
10445,The Greeting Committee,This Is It,Odds Of Forever,3:41,11.0,undefined,never-rated
10446,Kal Marks,Universal Care,Ode,1:42,1.0,undefined,never-rated
10447,Foe,Bad Dream Hotline,Ode To Janey Lou,3:31,,0,not-rated
10448,Band Of Horses,Cease To Begin,Ode To LRC,4:16,,0,not-rated
10449,Courtney Barnett,The Double EP: A Sea Of Split Peas,Ode to Odetta,2:46,3.0,0,not-rated
10450,The Hussy,Looming,Ode To Self,1:49,,undefined,never-rated
10451,Flatbush Zombies,3001: A Laced Odyssey,The Odyssey,6:03,2.0,undefined,never-rated
10452,Mr. Gnome,The Heart of a Dark Star,Odyssey,2:29,,0,not-rated
10453,The Decemberists,Picaresque,Of Angels And Angles,2:28,6.0,0,not-rated
10454,Ramshackle Glory,Live the Dream,Of Ballots and Barricades,1:44,17.0,5,thumbs-up
10455,Islands,Ski Mask,Of Corpse,4:16,,0,not-rated
10456,MGMT,Oracular Spectacular,"Of Moons, Birds & Monsters",4:47,,0,not-rated
10457,"Hop Along, Queen Ansleis",Freshman Year,Of My Brothers And The Bear,3:47,15.0,0,not-rated
10458,Dan Deacon,Bromst,Of The Mountains,7:15,2.0,0,not-rated
10459,Times New Viking,Rip It Off,Off The Wall,2:14,,undefined,never-rated
10460,The Fiery Furnaces,Bitter Tea,Off To Borneo,4:16,,0,not-rated
10461,Cloud Nothings,Last Building Burning,Offer An End,4:08,5.0,undefined,never-rated
10462,Dirty Projectors,Swing Lo Magellan,Offspring Are Blank,4:01,,0,not-rated
10463,Hot Mulligan,you'll be fine,OG Bule Sky,2:37,4.0,undefined,never-rated
10464,LCD Soundsystem,american dream,oh baby,5:49,4.0,undefined,never-rated
10465,Chuck Berry,The Chuck Berry Collection,Oh Baby Doll,2:40,,0,not-rated
10466,Boy,Mutual Friends,Oh Boy,3:38,,0,not-rated
10467,The Julie Ruin,Run Fast,Oh Come On,2:25,,0,not-rated
10468,4 or 5 Magicians,"Empty, Derivative Pop Songs",Oh Darwin,4:07,2.0,undefined,never-rated
10469,Sufjan Stevens,Greetings From Michigan: The Great Lakes State,"Oh God, Where Are You Now? (In Pickeral Lake? Pigeon? Marquette? Mackinaw?)",9:22,,0,not-rated
10470,Hot Hot Heat,Make Up The Breakdown,"Oh, Goddamnit",2:29,15.0,0,not-rated
10471,Owen Pallett,Heartland,"Oh Heartland, Up Yours",4:06,,0,not-rated
10472,Sunflower Bean,Human Ceremony,"Oh, I Just Don't Know",1:56,2.0,undefined,never-rated
10473,Jay Reatard,Blood Visions,Oh It's Such A Shame,2:31,,0,not-rated
10474,To Kill A King,The Spiritual Dark Age,Oh Joy,3:30,1.0,undefined,never-rated
10475,OK Go,Oh No,Oh Lately It's So Quiet,3:01,1.0,0,not-rated
10476,Islands,A Sleep & A Forgetting,Oh Maria,4:07,,0,not-rated
10477,ShitKid,This Is It,Oh Me I'm Never,2:57,10.0,undefined,never-rated
10478,Natalie Prass,The Future And The Past,Oh My,3:15,4.0,undefined,never-rated
10479,Cults,Cults,Oh My God,3:20,,0,not-rated
10480,Pixies,Surfer Rosa/Come on Pilgrim,Oh My Golly,1:47,1.0,0,not-rated
10481,The Flaming Lips,Transmissions From The Satellite Heart,"Oh, My Pregnant Head",4:06,,0,not-rated
10482,A Weather,Cove,Oh My Stars,4:05,,0,not-rated
10483,Ryan Adams,Heartbreaker,Oh My Sweet Carolina,4:56,,0,not-rated
10484,Sun Airway,Nocturne Of Exploded Crystal Chandelier,"Oh, Naoko",4:41,2.0,0,not-rated
10485,Desperate Journalist,Grow Up,Oh Nina,4:21,1.0,undefined,never-rated
10486,Foxygen,We Are The 21st Century Ambassadors Of Peace & Magic,Oh No,5:21,,0,not-rated
10487,Sunflower Bean,Twentytwo in Blue,"Oh No, Bye Bye",4:02,,undefined,never-rated
10488,Roy Orbison,Playlist: The Very Best Of Roy Orbison,"Oh, Pretty Woman",2:57,,0,not-rated
10489,Sturgill Simpson,A Sailor's Guide to Earth,Oh Sarah,4:15,,undefined,never-rated
10490,Fat White Family,Serfs Up!,Oh Sebastian,2:44,1.0,undefined,never-rated
10491,Grandaddy,Last Place,Oh She Deleter :(,0:52,7.0,undefined,never-rated
10492,Young Galaxy,Invisible Republic,Oh Sister,3:41,,0,not-rated
10493,The Fiery Furnaces,Bitter Tea,Oh Sweet Woods,5:25,,0,not-rated
10494,Tigers Jaw,spin,Oh Time,2:50,4.0,undefined,never-rated
10495,Billy Gibbons & Co.,Just Tell Me That You Want Me ‒ A Tribute To Fleetwood Mac,Oh Well,4:44,,0,not-rated
10496,HURRY,,Oh Whitney,3:34,2.0,0,not-rated
10497,Bat For Lashes,The Haunted Man,Oh Yeah,4:57,,0,not-rated
10498,Over The Rhine,The Long Surrender,Oh Yeah By The Way,3:19,,0,not-rated
10499,M83,DSVII,"Oh Yes You're There, Everyday",5:05,2.0,undefined,never-rated
10500,David Bowie,Hunky Dory,Oh You Pretty Things,3:13,,0,not-rated
10501,Cherry Glazerr,Stuffed & Ready,Ohio,2:51,2.0,undefined,never-rated
10502,modest mouse,this is a long drive,ohio,6:02,4.0,0,not-rated
10503,"Bonnie ""Prince"" Billy",Greatest Palace Music,Ohio River Boat Song,2:54,2.0,0,not-rated
10504,Yo La Tengo,Fade,Ohm,6:47,,0,not-rated
10505,Yeasayer,Erotic Reruns,Ohm Death,2:54,,undefined,never-rated
10506,Swearin',Fall into the Sun,Oil and Water,3:04,1.0,undefined,never-rated
10507,Dinner,"Three EPs, 2012-2014","Ok, Alright (Late Night Vocal Version)",4:15,,0,not-rated
10508,TOPS,I Feel Alive,OK Fine Whatever,3:30,3.0,undefined,never-rated
10509,Grandchildren,Grandchildren,Ok I'm Waiting,4:14,5.0,undefined,never-rated
10510,M83,"Hurry Up, We're Dreaming [Disc 2]",OK Pal,3:59,,0,not-rated
10511,Grandaddy,Sumday,O.K. With My Decay,6:10,,0,not-rated
10512,Lizzy Farrall,Bruise,Okay,2:37,,undefined,never-rated
10513,Brand New,Deja Entendu,"Okay I Believe You, But My Tommy Gun Don't",5:36,,0,not-rated
10514,The Flaming Lips,Zaireeka [Disc 3],Okay I'll Admit That I Really Don't Understand N0. 1,2:52,1.0,0,not-rated
10515,The Flaming Lips,Zaireeka [Disc 3],Okay I'll Admit That I Really Don't Understand N0. 2,2:52,,0,not-rated
10516,The Flaming Lips,Zaireeka [Disc 3],Okay I'll Admit That I Really Don't Understand N0. 3,2:52,,0,not-rated
10517,The Flaming Lips,Zaireeka [Disc 3],Okay I'll Admit That I Really Don't Understand N0. 4,2:52,,0,not-rated
10518,Bigger Better Sun,Comfort Foods,Okay Ok,4:26,3.0,undefined,never-rated
10519,Moonface,This One’s for the Dancer & This One’s for the Dancer’s Bouquet,Okay to Do This,4:35,3.0,undefined,never-rated
10520,Okkervil River,Don't Fall In Love With Everyone You See,Okkervil River Song,5:56,2.0,0,not-rated
10521,Turnpike Troubadours,A Long Way from Your Heart,Oklahoma Stars,3:13,,undefined,never-rated
10522,Tom Waits,Closing Time,Ol' 55,0:20,1.0,0,not-rated
10523,I'm From Barcelona,Let Me Introduce My Friends,Ola Kala,2:38,,0,not-rated
10524,Chumped,Teenage Retirement,Old And Tired,4:11,2.0,undefined,never-rated
10525,Songs: Ohia,The Magnolia Electric Co.,The Old Black Hen,5:47,26.0,5,thumbs-up
10526,Songs: Ohia,Magnolia Electric Co. (10th Anniversary Deluxe Edition),The Old Black Hen (Demo),4:56,6.0,undefined,never-rated
10527,Preacher Boy,New Coat of Paint -- Waits Tribute,Old Boyfriends,4:45,,undefined,never-rated
10528,The Mountain Goats,Tallahassee,Old College Try,2:53,,0,not-rated
10529,Hiss Golden Messenger,Terms of Surrender,Old Enough to Wonder Why (East Side—West Side),4:23,,undefined,never-rated
10530,Arcade Fire,Arcade Fire [EP],Old Flame,3:59,,0,not-rated
10531,SPOOK HOUSES,"THE ""TRYING"" LP",Old Folks,1:55,,0,not-rated
10532,Phosphorescent,Old Lonesome Sound,Old Folks at Home (Swanee River),3:44,,0,not-rated
10533,Cottonwood Firing Squad,Wyoming (And Other Songs to Kill Yourself To),Old Folks Home,5:47,,undefined,never-rated
10534,The Magnetic Fields,Distortion,Old Fools,3:02,,0,not-rated
10535,Mitski,Be the Cowboy,Old Friend,1:52,11.0,undefined,never-rated
10536,Pinegrove,Cardinal,Old Friends,3:27,36.0,undefined,never-rated
10537,Modern Baseball,You're Gonna Miss It All,The Old Gospel Choir,2:33,2.0,undefined,never-rated
10538,The Fiery Furnaces,Widow City,The Old Hag Is Sleeping,2:54,1.0,0,not-rated
10539,Chad VanGaalen,Light Information,Old Heads,3:37,9.0,undefined,never-rated
10540,No Kids,Come Into My House,Old Iron Gate,3:37,,0,not-rated
10541,Pianos Become The Teeth,Keep You,Old Jaw,4:40,,0,not-rated
10542,Palace Music,Viva Last Blues,Old Jerusalem,2:16,,0,not-rated
10543,Noah and The Whale,Last Night On Earth,Old Joy,3:34,,0,not-rated
10544,Into It. Over It.,"Polyvinyl 4-Track Singles Series, Vol. 1",Old Lace,3:22,,undefined,never-rated
10545,Into It. Over It.,Standards,Old Lace & Ivory,3:21,2.0,undefined,never-rated
10546,Deer Tick,Mayonnaise,Old Lady,3:46,2.0,undefined,never-rated
10547,Randy Newman,Sail Away [Bonus Tracks],Old Man,2:44,1.0,0,not-rated
10548,Love,Forever Changes (2015 Remastered Version),Old Man (2015 Remastered Version),3:02,1.0,undefined,never-rated
10549,Griffey,Debilitating Thoughts,The Old Man The Boats,3:13,3.0,0,not-rated
10550,Beach Slang,"Polyvinyl 4-Track Singles Series, Vol. 3",Old Orchard Beach,2:49,,undefined,never-rated
10551,Mogwai,Every Country's Sun,Old Poisons,4:30,,undefined,never-rated
10552,Radiator Hospital,Play the Song You Like,Old Refrain,1:46,3.0,undefined,never-rated
10553,Lucero,Tennessee,Old Sad Songs,1:00,3.0,0,not-rated
10554,Tom Waits,Closing Time,Old Shoes (And Picture Postcards),3:40,,0,not-rated
10555,The Highwomen,The Highwomen,Old Soul,5:45,2.0,undefined,never-rated
10556,Turnpike Troubadours,A Long Way from Your Heart,Old Time Feeling (Like Before),3:17,,undefined,never-rated
10557,Say Sue Me,Where We Were Together,Old Town,3:53,8.0,undefined,never-rated
10558,Crying,Get Olde,Olde World,2:09,2.0,0,not-rated
10559,Band Of Horses,Infinite Arms,Older,3:28,,0,not-rated
10560,John K. Samson,Winter Wheat,Oldest Oak at Brookside,2:33,6.0,undefined,never-rated
10561,The Fratellis,Costello Music,Ole Black 'N' Blue Eyes,3:15,,0,not-rated
10562,Lonely Parade,The Pits,Olive Green,3:08,1.0,undefined,never-rated
10563,Avey Tare,Down There,Oliver Twist,4:20,,0,not-rated
10564,Peaer,A Healthy Earth,Ollie,2:00,3.0,undefined,never-rated
10565,Whitney Ballen,Falls,"Olympia, Your Bridges",3:36,4.0,undefined,never-rated
10566,Tapes 'n Tapes,The Loon,Omaha,3:32,,0,not-rated
10567,Bloc Party,A Weekend In The City,On,4:48,,0,not-rated
10568,Okkervil River,The Silver Gymnasium,On a Balcony,3:05,9.0,0,not-rated
10569,Beirut,March Of The Zapotec / Realpeople Holland [Disc 1],On A Bayonet,1:41,,0,not-rated
10570,Lovedrug,(II),On a Beach,4:29,3.0,undefined,never-rated
10571,Pile,Green and Gray,On a Bigger Screen,2:39,1.0,undefined,never-rated
10572,Tom Waits,Nighthawks At The Diner,On A Foggy Night,3:48,5.0,0,not-rated
10573,Joanna Newsom,Have One On Me,On A Good Day,1:49,3.0,0,not-rated
10574,Animal Collective,Fall Be Kind EP,On A Highway,4:37,,0,not-rated
10575,M83,"Dead Cities, Red Seas & Lost Ghosts","On A White Lake, Near A Green Mountain",4:44,10.0,0,not-rated
10576,Cloud Nothings,Last Building Burning,On An Edge,3:14,6.0,undefined,never-rated
10577,Indian Askin,Another Round,On and On,3:33,1.0,undefined,never-rated
10578,OCS,Memory Of A Cut Off Head,On and On Corridor,5:50,,undefined,never-rated
10579,Headlights,Remixes,On April 2 (Jason Caddell Remix),2:29,,0,not-rated
10580,Foxygen,We Are The 21st Century Ambassadors Of Peace & Magic,On Blue Mountain,5:50,1.0,0,not-rated
10581,Kings Of Leon,Because Of The Times,On Call,3:22,,0,not-rated
10582,Animal Collective,Painting With,On Delay,3:48,,undefined,never-rated
10583,The Tallest Man On Earth,There's No Leaving Now,On Every Page,4:49,,0,not-rated
10584,Lightning Bolt,Wonderful Rainbow,On Fire,4:42,,0,not-rated
10585,The xx,I See You,On Hold,3:44,1.0,undefined,never-rated
10586,Fiona Apple,Fetch The Bolt Cutters,On I Go,3:09,2.0,undefined,never-rated
10587,Ava Luna,Moon 2,On Its Side the Fallen,5:06,,undefined,never-rated
10588,Foxygen,Hang,On Lankershim,2:58,3.0,undefined,never-rated
10589,Wye Oak,Tween,On Luxury,4:37,7.0,undefined,never-rated
10590,Beirut,Gallipoli,On Mainau Island,2:13,3.0,undefined,never-rated
10591,Gorillaz,Plastic Beach,On Melancholy Hill,3:53,1.0,undefined,never-rated
10592,School Of Seven Bells,SVIIB,On My Heart,4:17,13.0,undefined,never-rated
10593,Slothrust,The Pact,On My Mind,4:01,5.0,undefined,never-rated
10594,Whitney,Light Upon the Lake,On My Own,2:14,6.0,undefined,never-rated
10595,Passion Pit,Gossamer,On My Way,3:48,1.0,0,not-rated
10596,Band Of Horses,Infinite Arms,On My Way Back Home,3:28,,0,not-rated
10597,Angelo De Augustine,Swim Inside the Moon,On My Way Home,4:54,3.0,undefined,never-rated
10598,Rat Kid Cool,Year of the Rat,On One Wing,2:52,2.0,undefined,never-rated
10599,Grapell,Crier,On Our Sides,4:48,,undefined,never-rated
10600,Why?,Eskimo Snow,"On Rose Walk, Insomniac",2:08,,0,not-rated
10601,Courtney Barnett & Kurt Vile,Lotta Sea Lice,On Script,3:59,19.0,undefined,never-rated
10602,Randy Newman,Dark Matter,On the Beach,4:31,1.0,undefined,never-rated
10603,tricot,potage,On the boom,4:19,31.0,undefined,never-rated
10604,Dinosaur Jr,Without A Sound,On The Brink,3:12,,0,not-rated
10605,Colin Meloy,Colin Meloy Sings Live!,On The Bus Mall,6:00,,0,not-rated
10606,Mary Lattimore,Hundreds of Days,On the Day You Saw the Dead Whale,9:26,22.0,undefined,never-rated
10607,Shearwater,Rook,On The Death Of The Waters,3:09,,0,not-rated
10608,Clearance,At Your Leisure,On the Doorstep,2:29,1.0,undefined,never-rated
10609,Chastity Belt,Time to Go Home,On the Floor,6:05,,0,not-rated
10610,Strand of Oaks,Hard Love,On the Hill,5:36,,undefined,never-rated
